ITEM_VNUM~RANGE	ITEM_NAME(K)	ITEM_TYPE	SUB_TYPE	SIZE	ANTI_FLAG	FLAG	ITEM_WEAR	IMMUNE	GOLD	SHOP_BUY_PRICE	REFINE	REFINESET	MAGIC_PCT	LIMIT_TYPE0	LIMIT_VALUE0	LIMIT_TYPE1	LIMIT_VALUE1	ADDON_TYPE0	ADDON_VALUE0	ADDON_TYPE1	ADDON_VALUE1	ADDON_TYPE2	ADDON_VALUE2	ADDON_TYPE3	ADDON_VALUE3	ADDON_TYPE4	ADDON_VALUE4	VALUE0	VALUE1	VALUE2	VALUE3	VALUE4	VALUE5	Specular	SOCKET	ATTU_ADDON
90517	PvM1Ninja+7	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA|ANTI_SURA|ANTI_MUDANG|ANTI_STACK|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	90518	1008	0	LEVEL	120	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	8	APPLY_ATTBONUS_HUMAN	-250	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	10	0	24	0	85	0	3	0
90518	PvM1Ninja+8	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA|ANTI_SURA|ANTI_MUDANG|ANTI_STACK|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	90519	1009	0	LEVEL	120	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	9	APPLY_ATTBONUS_HUMAN	-250	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	10	0	24	0	90	0	3	0
90519	PvM1Ninja+9	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA|ANTI_SURA|ANTI_MUDANG|ANTI_STACK|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	90650	8810	0	LEVEL	120	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	10	APPLY_ATTBONUS_HUMAN	-250	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	10	0	24	0	95	0	3	0
90520	PvM1Sura+0	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA|ANTI_ASSASSIN|ANTI_MUDANG|ANTI_STACK|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	90521	1001	0	LEVEL	120	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	1	APPLY_ATTBONUS_HUMAN	-250	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	10	0	24	0	50	0	3	0
90521	PvM1Sura+1	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA|ANTI_ASSASSIN|ANTI_MUDANG|ANTI_STACK|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	90522	1002	0	LEVEL	120	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	2	APPLY_ATTBONUS_HUMAN	-250	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	10	0	24	0	55	0	3	0
90522	PvM1Sura+2	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA|ANTI_ASSASSIN|ANTI_MUDANG|ANTI_STACK|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	90523	1003	0	LEVEL	120	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	3	APPLY_ATTBONUS_HUMAN	-250	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	10	0	24	0	60	0	3	0
90523	PvM1Sura+3	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA|ANTI_ASSASSIN|ANTI_MUDANG|ANTI_STACK|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	90524	1004	0	LEVEL	120	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	4	APPLY_ATTBONUS_HUMAN	-250	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	10	0	24	0	65	0	3	0
90524	PvM1Sura+4	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA|ANTI_ASSASSIN|ANTI_MUDANG|ANTI_STACK|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	90525	1005	0	LEVEL	120	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	5	APPLY_ATTBONUS_HUMAN	-250	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	10	0	24	0	70	0	3	0
90525	PvM1Sura+5	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA|ANTI_ASSASSIN|ANTI_MUDANG|ANTI_STACK|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	90526	1006	0	LEVEL	120	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	6	APPLY_ATTBONUS_HUMAN	-250	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	10	0	24	0	75	0	3	0
90526	PvM1Sura+6	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA|ANTI_ASSASSIN|ANTI_MUDANG|ANTI_STACK|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	90527	1007	0	LEVEL	120	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	7	APPLY_ATTBONUS_HUMAN	-250	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	10	0	24	0	80	0	3	0
90527	PvM1Sura+7	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA|ANTI_ASSASSIN|ANTI_MUDANG|ANTI_STACK|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	90528	1008	0	LEVEL	120	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	8	APPLY_ATTBONUS_HUMAN	-250	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	10	0	24	0	85	0	3	0
90528	PvM1Sura+8	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA|ANTI_ASSASSIN|ANTI_MUDANG|ANTI_STACK|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	90529	1009	0	LEVEL	120	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	9	APPLY_ATTBONUS_HUMAN	-250	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	10	0	24	0	90	0	3	0
90529	PvM1Sura+9	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA|ANTI_ASSASSIN|ANTI_MUDANG|ANTI_STACK|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	90670	8810	0	LEVEL	120	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	10	APPLY_ATTBONUS_HUMAN	-250	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	10	0	24	0	95	0	3	0
90530	PvM1Schaman+0	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA|ANTI_ASSASSIN|ANTI_SURA|ANTI_STACK|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	90531	1001	0	LEVEL	120	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	1	APPLY_ATTBONUS_HUMAN	-250	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	10	0	24	0	50	0	3	0
90531	PvM1Schaman+1	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA|ANTI_ASSASSIN|ANTI_SURA|ANTI_STACK|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	90532	1002	0	LEVEL	120	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	2	APPLY_ATTBONUS_HUMAN	-250	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	10	0	24	0	55	0	3	0
90532	PvM1Schaman+2	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA|ANTI_ASSASSIN|ANTI_SURA|ANTI_STACK|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	90533	1003	0	LEVEL	120	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	3	APPLY_ATTBONUS_HUMAN	-250	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	10	0	24	0	60	0	3	0
90533	PvM1Schaman+3	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA|ANTI_ASSASSIN|ANTI_SURA|ANTI_STACK|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	90534	1004	0	LEVEL	120	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	4	APPLY_ATTBONUS_HUMAN	-250	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	10	0	24	0	65	0	3	0
90534	PvM1Schaman+4	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA|ANTI_ASSASSIN|ANTI_SURA|ANTI_STACK|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	90535	1005	0	LEVEL	120	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	5	APPLY_ATTBONUS_HUMAN	-250	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	10	0	24	0	70	0	3	0
90535	PvM1Schaman+5	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA|ANTI_ASSASSIN|ANTI_SURA|ANTI_STACK|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	90536	1006	0	LEVEL	120	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	6	APPLY_ATTBONUS_HUMAN	-250	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	10	0	24	0	75	0	3	0
90536	PvM1Schaman+6	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA|ANTI_ASSASSIN|ANTI_SURA|ANTI_STACK|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	90537	1007	0	LEVEL	120	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	7	APPLY_ATTBONUS_HUMAN	-250	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	10	0	24	0	80	0	3	0
90537	PvM1Schaman+7	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA|ANTI_ASSASSIN|ANTI_SURA|ANTI_STACK|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	90538	1008	0	LEVEL	120	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	8	APPLY_ATTBONUS_HUMAN	-250	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	10	0	24	0	85	0	3	0
90538	PvM1Schaman+8	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA|ANTI_ASSASSIN|ANTI_SURA|ANTI_STACK|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	90539	1009	0	LEVEL	120	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	9	APPLY_ATTBONUS_HUMAN	-250	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	10	0	24	0	90	0	3	0
90539	PvM1Schaman+9	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA|ANTI_ASSASSIN|ANTI_SURA|ANTI_STACK|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	90680	8810	0	LEVEL	120	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	10	APPLY_ATTBONUS_HUMAN	-250	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	10	0	24	0	95	0	3	0
90650	PvM2Ninja+0	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA|ANTI_SURA|ANTI_MUDANG|ANTI_STACK|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	90651	1	0	LEVEL	120	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	11	APPLY_ATTBONUS_HUMAN	-250	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	100	0	4300	0	100	0	3	0
90651	PvM2Ninja+1	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA|ANTI_SURA|ANTI_MUDANG|ANTI_STACK|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	90652	2	0	LEVEL	120	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	12	APPLY_ATTBONUS_HUMAN	-250	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	100	0	4300	0	105	0	3	0
90652	PvM2Ninja+2	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA|ANTI_SURA|ANTI_MUDANG|ANTI_STACK|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	90653	3	0	LEVEL	120	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	13	APPLY_ATTBONUS_HUMAN	-250	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	100	0	4300	0	110	0	3	0
90653	PvM2Ninja+3	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA|ANTI_SURA|ANTI_MUDANG|ANTI_STACK|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	90654	4	0	LEVEL	120	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	14	APPLY_ATTBONUS_HUMAN	-250	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	100	0	4300	0	115	0	3	0
90654	PvM2Ninja+4	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA|ANTI_SURA|ANTI_MUDANG|ANTI_STACK|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	90655	5	0	LEVEL	120	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	15	APPLY_ATTBONUS_HUMAN	-250	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	100	0	4300	0	120	0	3	0
90655	PvM2Ninja+5	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA|ANTI_SURA|ANTI_MUDANG|ANTI_STACK|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	90656	6	0	LEVEL	120	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	16	APPLY_ATTBONUS_HUMAN	-250	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	100	0	4300	0	125	0	3	0
90656	PvM2Ninja+6	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA|ANTI_SURA|ANTI_MUDANG|ANTI_STACK|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	90657	7	0	LEVEL	120	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	17	APPLY_ATTBONUS_HUMAN	-250	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	100	0	4300	0	130	0	3	0
90657	PvM2Ninja+7	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA|ANTI_SURA|ANTI_MUDANG|ANTI_STACK|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	90658	8	0	LEVEL	120	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	18	APPLY_ATTBONUS_HUMAN	-250	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	100	0	4300	0	135	0	3	0
90658	PvM2Ninja+8	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA|ANTI_SURA|ANTI_MUDANG|ANTI_STACK|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	90659	9	0	LEVEL	120	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	19	APPLY_ATTBONUS_HUMAN	-250	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	100	0	4300	0	140	0	3	0
90659	PvM2Ninja+9	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA|ANTI_SURA|ANTI_MUDANG|ANTI_STACK|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	90570	8820	0	LEVEL	120	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	20	APPLY_ATTBONUS_HUMAN	-250	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	100	0	4300	0	145	0	3	0
90670	PvM2Sura+0	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA|ANTI_ASSASSIN|ANTI_MUDANG|ANTI_STACK|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	90671	1	0	LEVEL	120	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	11	APPLY_ATTBONUS_HUMAN	-250	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	100	0	4300	0	100	0	3	0
90671	PvM2Sura+1	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA|ANTI_ASSASSIN|ANTI_MUDANG|ANTI_STACK|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	90672	2	0	LEVEL	120	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	12	APPLY_ATTBONUS_HUMAN	-250	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	100	0	4300	0	105	0	3	0
90672	PvM2Sura+2	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA|ANTI_ASSASSIN|ANTI_MUDANG|ANTI_STACK|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	90673	3	0	LEVEL	120	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	13	APPLY_ATTBONUS_HUMAN	-250	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	100	0	4300	0	110	0	3	0
90673	PvM2Sura+3	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA|ANTI_ASSASSIN|ANTI_MUDANG|ANTI_STACK|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	90674	4	0	LEVEL	120	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	14	APPLY_ATTBONUS_HUMAN	-250	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	100	0	4300	0	115	0	3	0
90674	PvM2Sura+4	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA|ANTI_ASSASSIN|ANTI_MUDANG|ANTI_STACK|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	90675	5	0	LEVEL	120	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	15	APPLY_ATTBONUS_HUMAN	-250	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	100	0	4300	0	120	0	3	0
90675	PvM2Sura+5	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA|ANTI_ASSASSIN|ANTI_MUDANG|ANTI_STACK|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	90676	6	0	LEVEL	120	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	16	APPLY_ATTBONUS_HUMAN	-250	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	100	0	4300	0	125	0	3	0
90676	PvM2Sura+6	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA|ANTI_ASSASSIN|ANTI_MUDANG|ANTI_STACK|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	90677	7	0	LEVEL	120	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	17	APPLY_ATTBONUS_HUMAN	-250	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	100	0	4300	0	130	0	3	0
90677	PvM2Sura+7	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA|ANTI_ASSASSIN|ANTI_MUDANG|ANTI_STACK|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	90678	8	0	LEVEL	120	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	18	APPLY_ATTBONUS_HUMAN	-250	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	100	0	4300	0	135	0	3	0
90678	PvM2Sura+8	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA|ANTI_ASSASSIN|ANTI_MUDANG|ANTI_STACK|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	90679	9	0	LEVEL	120	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	19	APPLY_ATTBONUS_HUMAN	-250	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	100	0	4300	0	140	0	3	0
90679	PvM2Sura+9	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA|ANTI_ASSASSIN|ANTI_MUDANG|ANTI_STACK|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	90580	8820	0	LEVEL	120	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	20	APPLY_ATTBONUS_HUMAN	-250	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	100	0	4300	0	145	0	3	0
90680	PvM2Schaman+0	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA|ANTI_ASSASSIN|ANTI_SURA|ANTI_STACK|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	90681	1	0	LEVEL	120	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	11	APPLY_ATTBONUS_HUMAN	-250	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	100	0	4300	0	100	0	3	0
90681	PvM2Schaman+1	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA|ANTI_ASSASSIN|ANTI_SURA|ANTI_STACK|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	90682	2	0	LEVEL	120	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	12	APPLY_ATTBONUS_HUMAN	-250	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	100	0	4300	0	105	0	3	0
90682	PvM2Schaman+2	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA|ANTI_ASSASSIN|ANTI_SURA|ANTI_STACK|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	90683	3	0	LEVEL	120	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	13	APPLY_ATTBONUS_HUMAN	-250	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	100	0	4300	0	110	0	3	0
90683	PvM2Schaman+3	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA|ANTI_ASSASSIN|ANTI_SURA|ANTI_STACK|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	90684	4	0	LEVEL	120	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	14	APPLY_ATTBONUS_HUMAN	-250	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	100	0	4300	0	115	0	3	0
90684	PvM2Schaman+4	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA|ANTI_ASSASSIN|ANTI_SURA|ANTI_STACK|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	90685	5	0	LEVEL	120	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	15	APPLY_ATTBONUS_HUMAN	-250	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	100	0	4300	0	120	0	3	0
90685	PvM2Schaman+5	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA|ANTI_ASSASSIN|ANTI_SURA|ANTI_STACK|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	90686	6	0	LEVEL	120	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	16	APPLY_ATTBONUS_HUMAN	-250	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	100	0	4300	0	125	0	3	0
90686	PvM2Schaman+6	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA|ANTI_ASSASSIN|ANTI_SURA|ANTI_STACK|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	90687	7	0	LEVEL	120	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	17	APPLY_ATTBONUS_HUMAN	-250	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	100	0	4300	0	130	0	3	0
90687	PvM2Schaman+7	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA|ANTI_ASSASSIN|ANTI_SURA|ANTI_STACK|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	90688	8	0	LEVEL	120	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	18	APPLY_ATTBONUS_HUMAN	-250	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	100	0	4300	0	135	0	3	0
90688	PvM2Schaman+8	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA|ANTI_ASSASSIN|ANTI_SURA|ANTI_STACK|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	90689	9	0	LEVEL	120	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	19	APPLY_ATTBONUS_HUMAN	-250	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	100	0	4300	0	140	0	3	0
90689	PvM2Schaman+9	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA|ANTI_ASSASSIN|ANTI_SURA|ANTI_STACK|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	90590	8820	0	LEVEL	120	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	20	APPLY_ATTBONUS_HUMAN	-250	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	100	0	4300	0	145	0	3	0
90540	PvM2Kr+0	ITEM_ARMOR	ARMOR_BODY	2	ANTI_ASSASSIN|ANTI_SURA|ANTI_MUDANG|ANTI_STACK|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	90541	1	0	LEVEL	120	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	11	APPLY_ATTBONUS_HUMAN	-250	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	100	0	4300	0	100	0	3	0
90541	PvM2Kr+1	ITEM_ARMOR	ARMOR_BODY	2	ANTI_ASSASSIN|ANTI_SURA|ANTI_MUDANG|ANTI_STACK|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	90542	2	0	LEVEL	120	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	12	APPLY_ATTBONUS_HUMAN	-250	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	100	0	4300	0	105	0	3	0
90542	PvM2Kr+2	ITEM_ARMOR	ARMOR_BODY	2	ANTI_ASSASSIN|ANTI_SURA|ANTI_MUDANG|ANTI_STACK|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	90543	3	0	LEVEL	120	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	13	APPLY_ATTBONUS_HUMAN	-250	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	100	0	4300	0	110	0	3	0
